,id,Idade,Faixa idade,Genero,Estado onde mora,uf onde mora,Regiao onde mora,Regiao de origem,Mudou de Estado?,Nivel de Ensino,Área de Formação,Qual sua situação atual de trabalho?,Setor,Numero de Funcionarios,Gestor?,Cargo como Gestor,Cargo Atual,Nivel,Faixa salarial,Quanto tempo de experiência na área de dados você tem?,Quanto tempo de experiência na área de TI/Engenharia de Software você teve antes de começar a trabalhar na área de dados?,Você participou de entrevistas de emprego nos últimos 6 meses?,Você pretende mudar de emprego nos próximos 6 meses?,Ainda não conhecia o Data Hackers
2221,dbzazkfac3ocfg9jlaldbzazkzsy2bep,33,30-34,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,,,,0
2222,6vawcq7gp1in48bt6vawx65z1osdlilq,32,30-34,Masculino,São Paulo (SP),SP,Sudeste,Sul,1,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Educação,Acima de 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
2223,6tqsnk17frvrys82f6n0y16tqsnl0bqq,25,25-29,Masculino,Pernambuco (PE),PE,Nordeste,Nordeste,1,Mestrado,Ciências Sociais,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,de 2 a 3 anos,"Sim, fui aprovado mas decidi não mudar de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,0
2224,dbr382b1vfgd6qqhuy9dbr3sq26ow3v4,30,30-34,Feminino,São Paulo (SP),SP,Sudeste,Nordeste,1,Mestrado,Outras Engenharias,Somente Estudante (pós-graduação),,,,,,,,,,,,0
2225,6tjztybzl80nm5kjg6tj5km5ab3i18lh,29,25-29,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Educação,de 11 a 50,0.0,,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2226,6tjrttgism8iksh75ukd0b6tjrttgw93,31,30-34,Feminino,Minas Gerais (MG),MG,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 11 a 50,0.0,,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
2228,czwm90y1bivs08bmwmoczwm9n275xcby,21,17-21,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,,,1
2229,6r60q9scqaf5r6r6v2pl09fh1uvkwv2p,38,35-39,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,0.0,,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
2230,bk4ejf1swr7nrfyzvvbk4ejkebsqxr6t,33,30-34,Masculino,Mato Grosso do Sul (MS),MS,Centro-oeste,Sul,1,Doutorado ou Phd,Outras Engenharias,Empregado (CLT),Indústria,Acima de 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
2231,6q1i3c9qd1s87zo4pkms6q1i3c9qhi3s,31,30-34,Masculino,Rio Grande do Sul (RS),RS,Sul,,0,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Agronegócios,de 51 a 100,0.0,,Cientista de Dados/Data Scientist,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 6 a 10 anos,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
2232,6plyrp7gga50e2qco0zozea6plyrp7ag,24,22-24,Feminino,São Paulo (SP),SP,Sudeste,Norte,1,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,de 1 a 2 anos,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
2233,6ovejjdz8x5bfhsac6ovejjdv7v54ssn,29,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Empregado (CLT),Varejo,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,Menos de 1 ano,"Sim, fiz entrevistas mas não fui aprovado","Estou em busca de oportunidades, mas apenas fora do Brasil",0
2234,6oezedsrkg8uohus6oezo2luxjijtuu3,26,25-29,Masculino,Goiás (GO),GO,Centro-oeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Telecomunicação,de 101 a 500,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 25.001/mês a R$ 30.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2235,cxo7aqeiq7k5bccxo7a6hbnetngiemk3,21,17-21,Masculino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,,,,,,,,,,0
2236,6o7pycj67o53kn3lbnk6o7pycjddheu3,39,35-39,Feminino,Distrito Federal (DF),DF,Centro-oeste,,0,Mestrado,Estatística/ Matemática / Matemática Computacional,Servidor Público,Setor Público,de 1001 a 3000,0.0,,Estatístico,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
2237,6mxdy66tcg91yt536mxdrtqf6uc0dkk5,44,40-44,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1000,0.0,,Desenvolvedor ou Engenheiro de Software,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 5 anos,Mais de 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
2238,ctoku0e0stlctokzifcu9rklewdogzgl,25,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,,,1
2239,6mo14cm05cj8xtz61hl6mo14cmiij9mi,27,25-29,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 51 a 100,0.0,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2240,6mk8a071l8wjrnxxonrjnsp6mk8a0zys,24,22-24,Masculino,Paraná (PR),PR,Sul,,0,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),Área da Saúde,de 51 a 100,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2241,cs9dk1cyyul5l0gy4u8ucs9dk1qr5rlu,31,30-34,Feminino,Minas Gerais (MG),MG,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,,,,0
2242,6m2h0jsn2j3jslj3n6m2hnvtnisuvtsu,33,30-34,Masculino,São Paulo (SP),SP,Sudeste,Centro-oeste,1,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,0.0,,Analista de Negócios/Business Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,de 4 a 5 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
2243,cr2stwehp5fnt9d16cr2stug1lvf4upl,0,55+,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (pós-graduação),,,,,,,,,,,,0
2244,ajtqpj0oxm3ajtqmq9ehopiwrqc8kxjm,36,35-39,Masculino,Bahia (BA),BA,Nordeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Energia,Acima de 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,de 4 a 5 anos,"Sim, fui aprovado e mudei de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",1
2245,6kr9lieu8eb5kkpl0u6kr9wutyd45nan,23,22-24,Feminino,Rio Grande do Sul (RS),RS,Sul,,0,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Finanças ou Bancos,de 501 a 1000,0.0,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1
2246,6jcmqv58oershp8pc6jcmqvh7cj00m1m,40,40-44,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,de 1 a 2 anos,"Sim, fui aprovado e mudei de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,1
2247,6hyw6oxqdodd6dp0ubxyr6hyw6o1ppss,34,30-34,Feminino,Distrito Federal (DF),DF,Centro-oeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,de 6 a 10 anos,"Sim, fui aprovado mas decidi não mudar de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,0
2248,6hdseztshndsqgxuutzhx6hdsezamr02,35,35-39,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,de 6 a 10 anos,"Sim, fui aprovado mas decidi não mudar de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2249,6h02b106n2b7q7omft6h02jjm7ts649w,39,35-39,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Não tenho graduação formal,,Empregado (CLT),Varejo,Acima de 3000,0.0,,Suporte Técnico,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
2250,6fni69d2qow0rhu34ft6fnip6k2ltbcx,33,30-34,Masculino,Goiás (GO),GO,Centro-oeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,0.0,,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,de 2 a 3 anos,"Sim, fiz entrevistas mas não fui aprovado","Estou em busca de oportunidades, mas apenas fora do Brasil",0
2251,jmququgfi5chz8fjgjmququoh1ijieie,25,25-29,Masculino,Bahia (BA),BA,Nordeste,,0,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Somente Estudante (graduação),,,,,,,,,,,,0
2252,ck9nwccbw6mn91ck90iaup0h4c3egv90,27,25-29,Feminino,São Paulo (SP),SP,Sudeste,,0,Mestrado,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Somente Estudante (pós-graduação),,,,,,,,,,,,0
2253,cixzzh82dbro8fncixzql6o35ce8dibq,29,25-29,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Pós-graduação,Outras Engenharias,Desempregado e não estou buscando recolocação,,,,,,,,,,,,0
2254,ci0v0ri055hpthxyci0violeiw83h76g,38,35-39,Feminino,Distrito Federal (DF),DF,Centro-oeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,,,,0
2255,6bzwdwrc6cdef5jj6bzwdww5qys5ah02,24,22-24,Feminino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
2256,c6glc25o9y9gv68m4lkdcc6glc20wmv5,29,25-29,Masculino,Rio Grande do Norte (RN),RN,Nordeste,,0,Graduação/Bacharelado,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,,,,0
2257,698m340mlhr8om698k7cogdwww85x4am,27,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 501 a 1000,0.0,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,de 1 a 2 anos,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2258,68yscwv3a3ht0b9iien68ysz17x3lao5,24,22-24,Masculino,São Paulo (SP),SP,Sudeste,Nordeste,1,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2259,c5s10qj610eqy6pdml59nc5s10qoapjr,36,35-39,Masculino,Pernambuco (PE),PE,Nordeste,,0,Não tenho graduação formal,,"Desempregado, buscando recolocação",,,,,,,,,,,,1
2260,c4e3dtq9obg17whe5bh8c4e3dtiw2dpa,34,30-34,Feminino,Fora do Brasil,Exterior,Exterior,,0,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Somente Estudante (pós-graduação),,,,,,,,,,,,0
2261,c0te59cvu4roxuiuof1c0tez1wjy09ol,28,25-29,Feminino,Minas Gerais (MG),MG,Sudeste,,0,Mestrado,Estatística/ Matemática / Matemática Computacional,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,,,1
2262,67wzkzyamo67uz5wwhev67wzk76jdjs5,26,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Telecomunicação,Acima de 3000,0.0,,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,1
2263,bwnpsjmt505d3o4bbwnpidtv47ox5u6k,0,55+,Masculino,São Paulo (SP),SP,Sudeste,,0,Mestrado,Economia/ Administração / Contabilidade / Finanças,"Desempregado, buscando recolocação",,,,,,,,,,,,1
2264,bmpuvkqemf0986bmpuvfz3ax6jglbp3m,26,25-29,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,"Desempregado, buscando recolocação",,,,,,,,,,,,0
2265,658i3h3avnoqapt8d658i4548iq5knfy,23,22-24,Feminino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1000,0.0,,Outro,Júnior,de R$ 2.001/mês a R$ 3000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
2266,bmp1ywjhaw5b24dxvewbmp1yw6kglnvv,28,25-29,Feminino,Paraná (PR),PR,Sul,,0,Mestrado,Estatística/ Matemática / Matemática Computacional,Somente Estudante (pós-graduação),,,,,,,,,,,,0
2267,63js2h15rgjiijyqr63js2hmljgincl7,27,25-29,Feminino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Empregado (CLT),Educação,de 101 a 500,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Menos de 1 ano,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
2268,b044fae82rrbhcuf108b044fa608mfok,32,30-34,Masculino,Fora do Brasil,Exterior,Exterior,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,,,,0
2269,61jairt0zvjgpp61j9e0as15jmfhmijv,24,22-24,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Estudante de Graduação,Outras Engenharias,Estagiário,Tecnologia/Fábrica de Software,de 501 a 1000,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
2270,auzmic2pyu0fveab0gus7hauzmic2pyv,35,35-39,Masculino,São Paulo (SP),SP,Sudeste,Centro-oeste,1,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,,,,0
2271,6196no22m0krny5610dk7u2q22ym4xyc,24,22-24,Masculino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,de 1001 a 3000,0.0,,Engenheiro de Dados/Data Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1
2272,614qnvnc5ezwu6146wqkuvbzimtojg6w,40,40-44,Masculino,Paraná (PR),PR,Sul,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,Acima de 3000,1.0,Supervisor/Coordenador,,,de R$ 12.001/mês a R$ 16.000/mês,Menos de 1 ano,Menos de 1 ano,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Estou em busca de oportunidades, mas apenas fora do Brasil",1
2273,alwr3ldezwkr8xxhv1qalwr3beeopauc,19,17-21,Feminino,Paraíba (PB),PB,Nordeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,,,,,,,,,,1
2274,60kvt60xpbpqwhp60kvtbi8anyohrcp9,40,40-44,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,de 501 a 1000,0.0,,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
2275,60gssvsgk1hn1k1q2pknt60gssvstq0p,37,35-39,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Empreendedor ou Empregado (CNPJ),Marketing,de 101 a 500,0.0,,Product Manager,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
2276,5zvzbdlgvo03yb1v5zv5301cn6epdxgr,27,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Mestrado,Outras Engenharias,Empregado (CLT),Área da Saúde,de 101 a 500,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
2277,5z8y7adqpo9dav3ew5z8y7ebta11oxft,22,22-24,Masculino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Seguros ou Previdência,Acima de 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Menos de 1 ano,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
2278,5z1ci87bkgmagxw2r5z1ci87lim0l57u,25,25-29,Feminino,Santa Catarina (SC),SC,Sul,,0,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 101 a 500,1.0,Supervisor/Coordenador,,,de R$ 6.001/mês a R$ 8.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
2279,5yxucli06iryrbp05yxuclatia4g6h40,25,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Seguros ou Previdência,de 1001 a 3000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,de 1 a 2 anos,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",0
2280,5wp9zgfr5xo75c6r5wp9zzatdhqznfbo,34,30-34,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras,Servidor Público,Setor Público,Acima de 3000,0.0,,Técnico,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
2281,gnumspzw92gig916b7nf2bpgnumspzcl,21,17-21,Feminino,Bahia (BA),BA,Nordeste,,0,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Somente Estudante (graduação),,,,,,,,,,,,0
2282,adwblyumajugbmzw7adwblyu0m7fac96,40,40-44,Masculino,Pernambuco (PE),PE,Nordeste,Sudeste,1,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,,,,,,,,,,0
2283,5vbo9w6czhc1vly0mm5vbo0ki17ogmhw,27,25-29,Masculino,Distrito Federal (DF),DF,Centro-oeste,,0,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),consultoria,Acima de 3000,0.0,,Cientista de Dados/Data Scientist,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
2284,5utmf2ka55odbvtotlj75utmfht6x25m,22,22-24,Masculino,Rio Grande do Sul (RS),RS,Sul,,0,Estudante de Graduação,Outras Engenharias,Estagiário,Área da Saúde,de 11 a 50,0.0,,Analista de Dados/Data Analyst,Júnior,Menos de R$ 1.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
2285,a88zivqobjksl7wkvw98ufwa88zivyy5,20,17-21,Masculino,Rio Grande do Sul (RS),RS,Sul,,0,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Somente Estudante (graduação),,,,,,,,,,,,0
2286,5tcf8rjtupc7i5tcf88mtum6tpdplsjd,24,22-24,Masculino,Rio Grande do Sul (RS),RS,Sul,,0,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Menos de 1 ano,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,1
2287,9q6xm7mqkq7vugs8ussn9q6xm7m6hcm6,39,35-39,Masculino,Pernambuco (PE),PE,Nordeste,Sudeste,1,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,,,,0
